cust_id,equip_id,csa1,serial,model,manufacturer,product_type,date_installed,last_service_date,recommended_service,next_service_date,equipment_notes,warranty_policy,extended,warranty_length,warranty_type,expiration_date,warranty_notes,hide,created_at,updated_at
56,158,,N215RNJ5G,TXC024C4HPB1,Trane,AC Coil,06/10/1998,09/01/2003,12,09/01/2004,,,0,,,,,0,05/24/2017,05/24/2017
,159,,,,Amana,Furnace,,,0,,"MFG=P1234705F
PIC=1204010501",,0,,,,,0,05/24/2017,05/24/2017
57,160,566O,0010196509,GUVA090BX50,Amana,Gas Furnace,10/30/2001,01/19/2015,12,01/19/2016,"MFG= P1234705F
PIC= 1204010501",,1,10 Year,Parts & Labor,10/28/2011,,0,05/24/2017,05/24/2017
57,162,,,2400,AprilAire,Air Cleaner,11/07/1995,01/19/2015,12,01/19/2016,,,0,,,,,0,05/24/2017,05/24/2017
58,163,,L4252OT7G,TUCO8OC942B3,Trane,Furnace,12/08/1997,08/22/2011,12,08/22/2012,,1482140,1,10 Year,Parts & Labor,12/06/2007,,0,05/24/2017,05/24/2017
59,164,,K17213672,TTX024C100A1,Trane,Air Conditioner,05/16/1995,08/01/2003,12,08/01/2004,,1193805,1,10 Year,Parts & Labor,05/13/2005,,0,05/24/2017,05/24/2017
59,165,,J46788929,BEF140C100A0,Trane,Air Cleaner,05/16/1995,08/01/2003,12,08/01/2004,,1193808,1,10 Year,Parts & Labor,05/16/2005,,0,05/24/2017,05/24/2017
59,166,,K15725156,TXA024C4HPBO,Trane,Coil,05/16/1995,08/01/2003,12,08/01/2004,,,0,,,,,0,05/24/2017,05/24/2017
60,167,,H23294187,TTX030C100A0,Trane,Air Conditioner,07/26/1993,08/03/2016,12,08/03/2017,,1056547,1,10 Year,Parts & Labor,07/24/2003,,0,05/24/2017,05/24/2017
60,168,,H26783928,BEF140C100A0,Trane,Air Cleaner,07/26/1993,09/01/2003,12,09/01/2004,,1051506,1,5 Year,Parts & Labor,07/25/1998,,0,05/24/2017,05/24/2017
60,169,,H25507080,TUCO8OB942A1,Trane,Furnace,07/26/1993,03/01/2016,12,03/01/2017,,,1,10 Year,Parts & Labor,07/26/2003,,0,05/24/2017,05/24/2017
61,170,,M301KYMFF,TTX018C100A1,Trane,Air Conditioner,10/23/1997,09/01/2003,12,09/01/2004,,1482106,1,10 Year,Parts & Labor,10/21/2007,,0,05/24/2017,05/24/2017
61,171,,M38533W1G,TUD060R936H4,Trane,Furnace,10/24/1997,09/01/2003,12,09/01/2004,,1482106,1,10 Year,Parts & Labor,10/24/2007,,0,05/24/2017,05/24/2017
61,172,,,TAYSTAT 241,Trane,Thermostat,10/23/1997,,12,,,1482106,1,,,,,0,05/24/2017,05/24/2017
62,173,,Z151LA45G,TXCO25C4HPCO,Trane,Coil,04/18/2001,04/18/2001,12,04/18/2002,,,0,,,,,0,05/24/2017,05/24/2017
62,174,,R4741S6BF,TTRO25C1OOA4,Trane,Air Conditioner,04/18/2001,04/18/2001,12,04/18/2002,,,0,,,,,0,05/24/2017,05/24/2017
62,175,,L341TXP26,TUD1OOR936H3,Trane,Furnace,06/10/1997,09/01/2003,12,09/01/2004,,1433952,1,10 Year,Parts & Labor,06/10/2007,,0,05/24/2017,05/24/2017
63,176,,R311GY27G,TUCO8OC942B7,Trane,Furnace,04/10/2001,10/03/2003,12,10/03/2004,,1972134,1,10 Year,Parts & Labor,04/08/2011,,0,05/24/2017,05/24/2017
64,177,,UB3666549533,TCCUO85A936B,Trane,Furnace,11/21/1995,09/01/2003,12,09/01/2004,,,0,,,,,0,05/24/2017,05/24/2017
64,178,,K395MFGFF,TTX024C100A1,Trane,Air Conditioner,11/21/1995,09/01/2003,12,09/01/2004,,1238667,1,10 Year,Parts & Labor,11/21/2005,,0,05/24/2017,05/24/2017
64,179,,K36730988,TXCO31C4HPB1,Trane,Coil,11/21/1995,09/01/2003,12,09/01/2004,,1238667,1,10 Year,Parts & Labor,11/21/2005,,0,05/24/2017,05/24/2017
64,180,,0,560,AprilAire,Humidifier,11/21/1995,09/01/2003,12,09/01/2004,,,0,,,,,0,05/24/2017,05/24/2017
65,181,,J38532037,TUDO8OR9V3A1,Trane,Furnace,06/21/1995,06/09/2008,12,06/09/2009,,1200718,1,10 Year,Parts & Labor,06/18/2005,,0,05/24/2017,05/24/2017
65,182,,41V40S-40,0101H00089,Rheem,40 Gal Hot Water Tank,06/21/1995,01/01/2003,12,01/01/2004,40 gallon Rheem hot water tank (gas),,0,,,,,0,05/24/2017,05/24/2017
66,183,,K3O2LCY7G,TUY080R9V3AO,Trane,Furnace,04/12/1996,11/20/2014,12,11/20/2015,,1306666,1,10 Year,Parts & Labor,04/10/2006,,0,05/24/2017,05/24/2017
66,184,,K49725396,TXCO31C4HPB1,Trane,Coil,04/12/1996,08/23/2006,12,08/23/2007,,1306666,1,10 Year,Parts & Labor,04/10/2006,,0,05/24/2017,05/24/2017
66,185,,L115R1RFF,TTXO24C1OOA1,Trane,Air Conditioner,04/12/1996,08/23/2006,12,08/23/2007,,1306666,1,10 Year,Parts & Labor,04/12/2006,,0,05/24/2017,05/24/2017
67,186,,H38512454,TUCO8OC942A0,Trane,Gas Furnace,11/17/1993,02/09/2011,12,02/09/2012,"Serviced Furnace 11-26-01
Serviced Furnace 11-25-02",1079941,1,10 Year,Parts & Labor,11/15/2003,,0,05/24/2017,05/24/2017
67,187,,H26783917,BEF140C100A0,Trane,Air Cleaner,11/17/1993,11/11/2003,12,11/11/2004,Fixed Door on Air Cleaner 11-25-02,,0,,,,,0,05/24/2017,05/24/2017
68,188,,R351PYU7G,TUX080R9V3V3,Trane,Furnace,11/30/2000,11/30/2000,12,11/30/2001,,1915341,1,10 Year,Parts & Labor,11/28/2010,,0,05/24/2017,05/24/2017
69,189,,N373P4G7G,TUY100R9V4VO,Trane,Gas Furnace,11/19/1998,09/08/2014,12,09/08/2015,,1617336,1,10 Year,Parts & Labor,11/16/2008,,0,05/24/2017,05/24/2017
69,190,,N154LY65G,TXCO37C4HPB1,Trane,Coil,11/19/1998,09/01/2003,12,09/01/2004,,1617336,1,10 Year,Parts & Labor,11/16/2008,,0,05/24/2017,05/24/2017
69,191,,N423K41FF,TTX030C100A3,Trane,Air Conditioner,11/19/1998,09/01/2003,12,09/01/2004,,1617336,1,10 Year,Parts & Labor,11/16/2008,,0,05/24/2017,05/24/2017
70,192,,K244LTFFF,TTXO3OC1OOAA3,Trane,Air Conditioner,06/28/1995,06/14/2012,12,06/14/2013,,1193846,1,10 Year,Parts & Labor,06/25/2005,,0,05/24/2017,05/24/2017
71,193,,K341PJL7G,TUY100R9V4AO,Trane,Furnace,11/30/1995,09/01/2003,12,09/01/2004,,1238656,1,10 Year,Parts & Labor,11/27/2005,,0,05/24/2017,05/24/2017
72,194,,F5O239O34,TTXO18C100AO,Trane,Air Conditioner,06/27/1994,09/09/2016,12,09/09/2017,,1125346,1,10 Year,Parts & Labor,06/24/2004,,0,05/24/2017,05/24/2017
72,195,,J11786O53,BEF14OC1OOAO,Trane,Air Cleaner,06/27/1994,08/01/2003,12,08/01/2004,,,0,,,,,0,05/24/2017,05/24/2017
74,198,,M461LDL2G,TUD080R936H,Trane,Gas Furnace,05/12/1998,11/15/2016,12,11/15/2017,Serviced Gas Furnace 10-16-01,1526562,1,10 Year,Parts & Labor,05/09/2008,,0,05/24/2017,05/24/2017
75,199,,M47549M7G,TUX120C960B5,Trane,Gas Furnace,10/24/1997,03/01/2005,12,03/01/2006,Serviced Gas Furnace 11-15-01,1482135,1,10 Year,Parts & Labor,10/22/2007,,0,05/24/2017,05/24/2017
76,200,,M1838CNFF,TTXO3OC1OOA3,Trane,Air Conditioner,06/10/1997,09/20/2002,12,09/20/2003,Serviced AC 9-20-02,1433929,1,10 Year,Parts & Labor,06/08/2007,,0,05/24/2017,05/24/2017
76,201,,M1613MB1V,TWEO31E13OA1,Trane,Air Handler,06/10/1997,06/10/1997,12,06/10/1998,,1433929,1,10 Year,Parts & Labor,06/10/2007,,0,05/24/2017,05/24/2017
76,202,,0,2200,Spacegard,Air Cleaner,06/10/1997,04/26/2006,12,04/26/2007,,,0,,,,,0,05/24/2017,05/24/2017
77,203,,N215RRH2G,8-23,Trane,Gas Furnace,06/09/1998,01/13/2015,12,01/13/2016,Serviced Gas Furnace 10-19-01,1555981,1,10 Year,Parts & Labor,06/06/2008,,0,05/24/2017,05/24/2017
77,204,,N2O65FU5G,TXCO25C4HPB1,Trane,Coil,06/09/1998,08/20/2008,12,08/20/2009,,1555981,1,10 Year,Parts & Labor,06/09/2008,,0,05/24/2017,05/24/2017
77,205,,N212YCSFF,TTXO24C1OOA2,Trane,Air Conditioner,06/09/1998,08/20/2008,12,08/20/2009,,1555981,1,10 Year,Parts & Labor,06/09/2008,,0,05/24/2017,05/24/2017
78,206,,RO71KH81G,TUDO8OR9V3J,Trane,Furnace,03/01/2000,03/01/2000,12,03/01/2001,,1798450,1,10 Year,Parts & Labor,02/27/2010,,0,05/24/2017,05/24/2017
79,207,,N4O1PE2FF,TTXO3OC1OOA3,Trane,Air Conditioner,05/04/1999,05/04/1999,12,05/04/2000,,1696377,1,10 Year,Parts & Labor,05/01/2009,,0,05/24/2017,05/24/2017
79,208,,N252JWJ5G,TXCO37C4HPB1,Trane,Coil,05/04/1999,05/04/1999,12,05/04/2000,,1696377,1,10 Year,Parts & Labor,05/04/2009,,0,05/24/2017,05/24/2017
80,209,,KO5236575,TWRO3OC1OOA2,Trane,Heat Pump,02/15/1995,06/09/2004,12,06/09/2005,,1163979,1,10 Year,Parts & Labor,02/12/2005,,0,05/24/2017,05/24/2017
80,210,,J27394097,TWVO3OB14OA1,Trane,Air Handler,02/15/1995,06/09/2004,12,06/09/2005,,1163979,1,10 Year,Parts & Labor,02/15/2005,,0,05/24/2017,05/24/2017
80,211,,KO3567O6O,BAY96X14150,Trane,Heater,02/15/1995,06/09/2004,12,06/09/2005,,1163979,1,10 Year,Parts & Labor,02/15/2005,,0,05/24/2017,05/24/2017
81,212,,N152YF7CF,TWRO3OC1OOA4,Trane,Heat Pump,06/05/1998,03/03/2014,12,03/03/2015,Service 4-16-02,1555940,1,10 Year,Parts & Labor,06/02/2008,,0,05/24/2017,05/24/2017
81,213,,N175NJDB,BAYHTR14151O,Trane,Heat element,06/05/1998,04/16/2002,12,04/16/2003,,,1,10 Year,Parts & Labor,06/05/2008,,0,05/24/2017,05/24/2017
81,214,,N192K3C1V,TWEO31E130A,Trane,Air Handler,06/05/1998,04/16/2002,12,04/16/2003,,,1,10 Year,Parts & Labor,06/05/2008,,0,05/24/2017,05/24/2017
82,215,,Z481GFYG,REMOVED      TUY080R9V3V3,Trane,Furnace,01/15/2002,12/29/2015,12,12/29/2016,,2094261,1,10 Year,Parts & Labor,01/13/2012,,0,05/24/2017,05/24/2017
82,216,,0,550,Aprilaire,Humidifier,01/15/2002,01/15/2002,12,01/15/2003,,,0,,,,,0,05/24/2017,05/24/2017
83,217,,Z2315G91G,TUD080R9V3K0,Trane,Furnace,12/20/2001,12/20/2001,12,12/20/2002,,2091784,1,10 Year,Parts & Labor,12/18/2011,,0,05/24/2017,05/24/2017
83,218,,Z501NW85G,TXC025C4HPC0,Trane,AC Coil,12/20/2001,12/20/2001,12,12/20/2002,,2091784,1,10 Year,Parts & Labor,12/20/2011,,0,05/24/2017,05/24/2017
84,219,,0,CGN5-PIDN,Weil McLain,Boiler,01/23/2002,09/30/2014,12,09/30/2015,,Standard,1,,,,,0,05/24/2017,05/24/2017
85,220,,,,Argo Electronic,Boiler,01/18/2002,02/18/2008,12,02/18/2009,,,0,,,,,0,05/24/2017,05/24/2017
87,221,,L962353068,GNJ075N12C1,Arco-Aire,Gas Furnace,,11/07/2005,12,11/07/2006,Serviced Gas Furnace 1-28-02,,0,,,,,0,05/24/2017,05/24/2017
87,222,,0,550,Aprilaire,Humidifier,,01/20/2002,12,01/20/2003,,,0,,,,,0,05/24/2017,05/24/2017
88,223,,9202111139,GUN100-4B,Janitrol,Furnace,,12/08/2005,12,12/08/2006,Serviced and replaced blower motor & Wheel,EquipNotes,0,,,,,0,05/24/2017,05/24/2017
88,224,,0,550,Aprilaire,Humidifier,,06/09/2005,12,06/09/2006,,,0,,,,,0,05/24/2017,05/24/2017
88,225,,0,5000,Aprilaire,Air Cleaner,04/05/2001,12/08/2005,12,12/08/2006,,,0,,,,,0,05/24/2017,05/24/2017
89,226,,AN172M019900694,ROBC-112QBGA,Rheem,Oil Furnace,,01/19/2017,12,01/19/2018,Serviced Oil Furnace 11-21-02,,0,,,,,0,05/24/2017,05/24/2017
89,227,,0,760,Aprilaire,Humidifier,,11/16/2012,12,11/16/2013,,,0,,,,,0,05/24/2017,05/24/2017
93,228,,J43530208,TUY080R9V3AO,Trane,Furnace,10/27/1994,01/05/2009,12,01/05/2010,,1140599,1,10 Year,Parts & Labor,10/24/2004,,0,05/24/2017,05/24/2017
94,229,,H34543203,TDD060B936A1,Trane,Gas Furnace,11/12/1993,04/11/2012,12,04/11/2013,Replaced Ignitor and Combustion Fan 2-1-02,EquipNotes1079937,1,10 Year,Parts & Labor,11/10/2003,,0,05/24/2017,05/24/2017
95,230,,G18200951,BEF140C100A,Trane,Air Cleaner,01/13/1993,01/17/2001,12,01/17/2002,,1929061,1,,Parts & Labor,01/17/2002,,0,05/24/2017,05/24/2017
96,231,,H43540066,TUD100R936A1,Trane,Gas Furnace,11/29/1993,02/19/2009,12,02/19/2010,,1079938,1,10 Year,Parts & Labor,11/27/2003,,0,05/24/2017,05/24/2017
96,232,,H25783831,BEF140C100A0,Trane,Air Cleaner,11/29/1993,08/01/2003,12,08/01/2004,,,1,10 Year,Parts & Labor,11/29/2003,,0,05/24/2017,05/24/2017
96,233,,0,110,AprilAire,Humidifier,11/29/1993,08/01/2003,12,08/01/2004,,,1,10 Year,Parts & Labor,11/29/2003,,0,05/24/2017,05/24/2017
97,234,,L214S0K7G,TUY120R9V5A3,Trane,Furnace,05/17/1996,09/01/2003,12,09/01/2004,,1306617,1,10 Year,Parts & Labor,05/15/2006,,0,05/24/2017,05/24/2017
97,235,,L1312X1FF,TTX036C100A1,Trane,Air Conditioner,05/17/1996,09/01/2003,12,09/01/2004,,1306617,1,10 Year,Parts & Labor,05/17/2006,,0,05/24/2017,05/24/2017
97,236,,L17727226,TXC037C4HPB1,Trane,AC Coil,05/17/1996,09/01/2003,12,09/01/2004,,1306617,1,10 Year,Parts & Labor,05/17/2006,,0,05/24/2017,05/24/2017
97,237,,,2400-Upgraded,Spacegard,Air Cleaner,05/17/1996,10/30/2009,12,10/30/2010,,,0,,,,,0,05/24/2017,05/24/2017
97,238,,0,760,AprilAire,Humidifier,05/17/1996,11/05/2010,12,11/05/2011,,,0,,,,,0,05/24/2017,05/24/2017
98,239,,R133RL32F,TTX024C100A3,Trane,Air Conditioner,04/17/2000,06/22/2011,12,06/22/2012,,1813751,1,10 Year,Parts & Labor,04/15/2010,,0,05/24/2017,05/24/2017
98,240,,0003A47411,MB2436L,Unico,Blowermodule,04/17/2000,10/22/2009,12,10/22/2010,Unico System,,1,10 Year,Parts & Labor,04/17/2010,,0,05/24/2017,05/24/2017
98,241,,0003A45912,2436C-A,Unico,Coolong Module,04/17/2000,10/12/2005,12,10/12/2006,Unico System,,1,10 Year,Parts & Labor,04/17/2010,,0,05/24/2017,05/24/2017
99,242,,P2032YO2F,TTX030C100A3,Trane,Air Conditioner,03/24/2000,09/10/2004,12,09/10/2005,,1813761,1,10 Year,Parts & Labor,03/22/2010,,0,05/24/2017,05/24/2017
99,243,,P3236KO5G,TXA031C4HPCO,Trane,AC Coil,03/24/2000,03/24/2000,12,03/24/2001,,1813761,1,10 Year,Parts & Labor,03/24/2010,,0,05/24/2017,05/24/2017
100,244,,G24518524,TUCO8OB942A,Trane,Furnace,10/30/1992,09/01/2003,12,09/01/2004,,1028299,1,10 Year,Parts & Labor,10/28/2002,,0,05/24/2017,05/24/2017
100,245,,G2O243912,TTXO3OC1OOA,Trane,Air Conditioner,10/30/1992,09/01/2003,12,09/01/2004,,1028299,1,10 Year,Parts & Labor,10/30/2002,,0,05/24/2017,05/24/2017
101,246,,RO42WXY2F,TTXO3OC1OOA3,Trane,Air Conditioner,05/22/2000,06/24/2009,12,06/24/2010,,1828569,1,10 Year,Parts & Labor,05/20/2010,,0,05/24/2017,05/24/2017
101,247,,P492L9K5G,TXAO31C4HPCO,Trane,AC Coil,05/22/2000,05/22/2000,12,05/22/2001,,1828569,1,10 Year,Parts & Labor,05/22/2010,,0,05/24/2017,05/24/2017
102,248,,M154S3OFF,TTXO3OC1OOA3,Trane,Air Conditioner,05/12/1997,06/13/2007,12,06/13/2008,,1433919,1,10 Year,Parts & Labor,05/10/2007,,0,05/24/2017,05/24/2017
102,249,,MO9742826,TXAO31C4HPBO,Trane,Coil,05/12/1997,08/01/2003,12,08/01/2004,,1433919,1,10 Year,Parts & Labor,05/12/2007,,0,05/24/2017,05/24/2017
102,250,,0,2400 (UPGRADED),Spacegard,Air Cleaner,05/12/1997,03/04/2009,12,03/04/2010,,,0,,,,,0,05/24/2017,05/24/2017
103,251,,J49514589,TUYO8OR9V3AO,Trane,Furnace,01/10/1995,02/13/2006,12,02/13/2007,,1163974,1,10 Year,Parts & Labor,01/07/2005,,0,05/24/2017,05/24/2017
103,252,,J36746968,TXCO36C4HPB1,Trane,AC Coil,01/10/1995,06/09/1995,12,06/09/1996,,1193815,1,10 Year,Parts & Labor,01/07/2005,,0,05/24/2017,05/24/2017
103,253,,K215M47FF,TWXO3OC1OOA2,Trane,Heat Pump,06/09/1995,06/09/1995,12,06/09/1996,,1193815,1,10 Year,Parts & Labor,06/09/2005,,0,05/24/2017,05/24/2017
104,254,,L445MM52G,TUDO8OR9V3H,Trane,Furnace,02/21/1997,03/21/1997,12,03/21/1998,,1433959,1,10 Year,Parts & Labor,02/19/2007,,0,05/24/2017,05/24/2017
105,255,,H4354OO57,TUD1OOR936A,Trane,Gas Furnace,11/24/1993,01/27/2015,12,01/27/2016,,1079946,1,10 Year,Parts & Labor,11/22/2003,,0,05/24/2017,05/24/2017
105,256,,H39287796,TTXO3OC1OOA,Trane,Air Conditioner,11/24/1993,07/17/2013,12,07/17/2014,,1079946,1,10 Year,Parts & Labor,11/24/2003,,0,05/24/2017,05/24/2017
105,257,,H367O3O85,TXCO31C4HPB,Trane,Coil,11/24/1993,11/24/1993,12,11/24/1994,,,0,,,,,0,05/24/2017,05/24/2017
105,258,,H25783825,BEF14OC1OOAO,Trane,Air Cleaner,11/24/1993,11/24/1993,12,11/24/1994,,,0,,,,,0,05/24/2017,05/24/2017
106,259,,L1657MCFF,TTXO3OC1OOA3,Trane,Air Conditioner,05/20/1996,05/09/2006,12,05/09/2007,,1306622,1,10 Year,Parts & Labor,05/18/2006,,0,05/24/2017,05/24/2017
106,260,,L113T6Y16,TUDO8OR9V3H1,Trane,Gas Furnace,05/20/1996,12/09/2008,12,12/09/2009,,1306622,1,10 Year,Parts & Labor,05/20/2006,,0,05/24/2017,05/24/2017
106,261,,K43747755,TXCO31C4HPB1,Trane,Coil,05/20/1996,05/09/2006,12,05/09/2007,,1306622,1,10 Year,Parts & Labor,05/20/2006,,0,05/24/2017,05/24/2017
107,262,,R274XEH7G,TUYO8OR9V3V3,Trane,Furnace,09/18/2000,10/29/2015,12,10/29/2016,,1881696,1,10 Year,Parts & Labor,09/16/2010,,0,05/24/2017,05/24/2017
107,263,,133RR42F,TTXO24C1OOA,Trane,Air Conditioner,09/18/2000,04/19/2016,12,04/19/2017,,1881696,1,10 Year,Parts & Labor,09/18/2010,,0,05/24/2017,05/24/2017
107,264,,R255K25G,TXCO25C4HPC,Trane,Coil,09/18/2000,09/18/2002,12,09/18/2003,,1881696,1,10 Year,Parts & Labor,09/18/2010,,0,05/24/2017,05/24/2017
107,265,,413,2400 UPGRADED,AprilAire,Air Cleaner,09/18/2000,10/29/2015,12,10/29/2016,Replaced Aprilaire filter $40 9-12-02,**EquipNotes,1,10 Year,Parts & Labor,09/18/2010,,0,05/24/2017,05/24/2017
108,266,,K393MX87G,TUY100R9V4A1,Trane,Furnace,10/06/1995,10/17/2016,12,10/17/2017,,1234353,1,10 Year,Parts & Labor,10/03/2005,,0,05/24/2017,05/24/2017
109,267,,M414X3T1G,TUDO8OR9V3H5,Trane,Gas Furnace,04/20/1998,11/24/2003,12,11/24/2004,"Serviced Gas Furnace 12-4-01
Serviced furnace 9-4-02",1526589,1,10 Year,Parts & Labor,04/17/2008,,0,05/24/2017,05/24/2017
109,268,,M153L69FF,TTXO3OC1OOA3,Trane,Air Conditioner,04/20/1998,05/21/2003,12,05/21/2004,,1526589,1,10 Year,Parts & Labor,04/20/2008,,0,05/24/2017,05/24/2017
109,269,,0,2400,Spacegard,Air Cleaner,04/20/1998,11/24/2003,12,11/24/2004,,,1,10 Year,Parts & Labor,04/20/2008,,0,05/24/2017,05/24/2017
109,270,,0,550,Aprilaire,Humidifier,04/20/1998,11/24/2003,12,11/24/2004,Replaced Air Filter 9-4-02,EquipNotes,1,10 Year,Parts & Labor,04/20/1998,,0,05/24/2017,05/24/2017
110,271,,G182OO945,BEF14OC1OOAO,Trane,Air Cleaner,01/11/1993,01/11/1993,12,01/11/1994,,1026777,1,5 Year,Parts & Labor,01/10/1998,,0,05/24/2017,05/24/2017
110,273,,H4354OO56,TUD1OOR936A1,Trane,Gas Furnace,01/27/1994,03/06/2015,12,03/06/2016,,,1,10 Year,Parts & Labor,01/25/2004,,0,05/24/2017,05/24/2017
111,274,,R214OM62F,TTXO24C1OOA3,Trane,Air Conditioner,09/15/2000,05/02/2012,12,05/02/2013,,1881692,1,10 Year,Parts & Labor,09/13/2010,,0,05/24/2017,05/24/2017
111,275,,P321PPB5G,TXAO25C4HPCO,Trane,Coil,09/15/2000,07/16/2008,12,07/16/2009,,1881692,1,10 Year,Parts & Labor,09/18/2010,,0,05/24/2017,05/24/2017
111,276,,R164KH52G,TUDO8OR9V3J1,Trane,Gas Furnace,09/15/2000,06/20/2013,12,06/20/2014,,1881692,1,10 Year,Parts & Labor,09/15/2010,,0,05/24/2017,05/24/2017
111,277,,O,TAYSTAT241,Trane,Thermostat,09/15/2000,09/15/2000,12,09/15/2001,,1881692,1,10 Year,Parts & Labor,09/15/2010,,0,05/24/2017,05/24/2017
112,278,,M342TUAHF,TWZ036A1OOA1,Trane,Heat Pump,10/21/1998,05/23/2014,12,05/23/2015,,1617339,1,10 Year,Parts & Labor,10/18/2008,,0,05/24/2017,05/24/2017
112,279,,NO82UNPAD,BAY96X142103,Trane,Heat Ele.,10/21/1998,10/21/1998,12,10/21/1999,,,0,,,,,0,05/24/2017,05/24/2017
112,280,,NO918GD1V,TWEO4OE13OA1,Trane,Air Handler,10/21/1998,10/21/1998,12,10/21/1999,,1617339,1,10 Year,Parts & Labor,10/21/2008,,0,05/24/2017,05/24/2017
112,281,,0,2200,Spacegard,Air Cleaner,10/21/1998,12/30/2010,12,12/30/2011,,,0,,,,,0,05/24/2017,05/24/2017
113,282,,H39287696,TTXO24C1OOAO,Trane,Air Conditioner,07/12/1994,08/21/2001,12,08/21/2002,"Serviced AC. Checked Coil, Oil Motor, Check Charge..Added 3lb 20z. 8-21-01",1121466,1,10 Year,Parts & Labor,07/09/2004,,0,05/24/2017,05/24/2017
113,283,,H36703086,TXCO31C4HPB1,Trane,AC Coil,07/12/1994,07/12/1994,12,07/12/1995,,1121466,1,10 Year,Parts & Labor,07/12/2004,,0,05/24/2017,05/24/2017
113,284,,JO8785536,BEF140C100A0,Trane,Air Cleaner,07/12/1994,07/12/1994,12,07/12/1995,,,0,,,,,0,05/24/2017,05/24/2017
113,285,,JO4539580,TUDO8OR936A1,Trane,Furnace,07/12/1994,01/05/2005,12,01/05/2006,,1121466,1,10 Year,Parts & Labor,07/12/2004,,0,05/24/2017,05/24/2017
114,288,,P421PMH2G,TUD1OOR9V5J,Trane,Furnace,03/15/2000,11/09/2016,12,11/09/2017,,1813760  Main House,0,10 Year,Parts & Labor,03/13/2010,,0,05/24/2017,05/24/2017
114,289,,P414JT75G,TXCO31C4HPC,Trane,Coil,03/15/2000,03/15/2000,12,03/15/2001,,1813760,0,10 Year,Parts & Labor,03/15/2010,,0,05/24/2017,05/24/2017
114,290,,RO72XSM2F,TTXO3OC1OOA,Trane,Air Conditioner,03/15/2000,06/16/2011,12,06/16/2012,,1813760,0,10 Year,Parts & Labor,03/15/2010,,0,05/24/2017,05/24/2017
114,291,,0,BAYSTAT241,Trane,Thermostat,03/15/2000,03/15/2000,12,03/15/2001,,1813760,0,10 Year,Parts & Labor,03/15/2010,,0,05/24/2017,05/24/2017
115,292,,P4355k17g,TUXO8OC942C1,Trane,Furnace,09/20/2000,09/20/2000,12,09/20/2001,,,1,10 Year,Parts & Labor,09/18/2010,,0,05/24/2017,05/24/2017
115,293,,R2518PW3F,TTRO3OC1OOA4,Trane,Air Conditioner,09/20/2000,09/20/2000,12,09/20/2001,,,1,10 Year,Parts & Labor,09/20/2010,,0,05/24/2017,05/24/2017
115,294,,R1152CK5G,TXCO31C4HPCO,Trane,Coil,09/20/2000,09/20/2000,12,09/20/2001,,,1,10 Year,Parts & Labor,09/20/2010,,0,05/24/2017,05/24/2017
116,295,,L473H6N1G,TUDO8OR9V3H4,Trane,Gas Furnace,11/07/1996,03/16/2005,12,03/16/2006,,1360801,1,10 Year,Parts & Labor,11/05/2006,,0,05/24/2017,05/24/2017
116,296,,L45729751,TXCO31C4HPB1,Trane,Coil,11/07/1996,11/07/1996,12,11/07/1997,,1360801,1,10 Year,Parts & Labor,11/07/2006,,0,05/24/2017,05/24/2017
116,297,,L471NH3AF,TTRO25C100A2,Trane,Air Conditioner,03/11/1997,05/04/2001,12,05/04/2002,,,0,,,,,0,05/24/2017,05/24/2017
116,298,,0,2400,Aprilaire,Filter,11/07/1996,03/16/2005,12,03/16/2006,,,0,,,,,0,05/24/2017,05/24/2017
117,299,,N1642LN1F,TTXO24C1OOA2,Trane,Air Conditioner,05/28/1998,05/28/1998,12,05/28/1999,,1555984,1,10 Year,Parts & Labor,05/25/2008,,0,05/24/2017,05/24/2017
117,300,,N2O65F25G,TXCO25C4HPB1,Trane,Coil,05/28/1998,05/28/1998,12,05/28/1999,,155984,1,10 Year,Parts & Labor,05/28/2008,,0,05/24/2017,05/24/2017
118,301,,J495146OO,TUYO8OR9V3AO,Trane,Gas Furnace,12/29/1994,12/09/2013,12,12/09/2014,,1163972,1,10 Year,Parts & Labor,12/26/2004,,0,05/24/2017,05/24/2017
118,302,,J35787627,BEF14OC1OOAO,Trane,Air Cleaner,12/29/1994,12/29/1994,12,12/29/1995,,1163971,1,10 Year,Parts & Labor,12/29/2004,,0,05/24/2017,05/24/2017
118,303,,O,110,AprilAire,Humidifier,12/29/1994,12/09/2013,12,12/09/2014,,,0,,,,,0,05/24/2017,05/24/2017
119,304,,L272KS87G,TUY1OOR9V4A3,Trane,Gas Furnace,09/06/1996,10/12/2007,24,10/12/2009,,1339531,1,10 Year,Parts & Labor,09/04/2006,,0,05/24/2017,05/24/2017
119,305,,L21746325,TXCO37C4HPB1,Trane,Coil,09/06/1996,09/06/1996,12,09/06/1997,,1339531,1,10 Year,Parts & Labor,09/06/2006,,0,05/24/2017,05/24/2017
119,306,,L257RKYFF,TTXO36C1OOA1,Trane,Air Conditioner,09/06/1996,06/17/2005,12,06/17/2006,,1339531,1,10 Year,Parts & Labor,09/06/2006,,0,05/24/2017,05/24/2017
120,307,,J23514139,TUCO8OC942AO,Trane,Furnace,08/01/1994,08/01/1994,12,08/01/1995,,1121446,1,10 Year,Parts & Labor,07/29/2004,,0,05/24/2017,05/24/2017
